poison	n.	That which taints or destroys moral purity or health; as, the poison of evil example; the poison of sin.
poison	n.	To put poison upon or into; to infect with poison; as, to poison an arrow; to poison food or drink.
poison	n.	To injure or kill by poison; to administer poison to.
poison	n.	To taint; to corrupt; to vitiate; as, vice poisons happiness; slander poisoned his mind.
poison	v. i.	To act as, or convey, a poison.
poisonable	a.	Capable of poisoning; poisonous.
poisonable	a.	Capable of being poisoned.
poisoned	imp. & p. p.	of Poison
poisoner	n.	One who poisons.
poisoning	p. pr. & vb. n.	of Poison
poisonous	a.	Having the qualities or effects of poison; venomous; baneful; corrupting; noxious.
poisonsome	a.	Poisonous.[Obs.] Holland.
poisure	n.	Weight.
poitrel	a.	The breastplate of the armor of a horse. See Peytrel.
poize	n.	See Poise.
pokal	n.	A tall drinking cup.
poke	n.	A large North American herb of the genus Phytolacca (P. decandra), bearing dark purple juicy berries; -- called also garget, pigeon berry, pocan, and pokeweed. The root and berries have emetic and purgative properties, and are used in medicine. The young shoots are sometimes eaten as a substitute for asparagus, and the berries are said to be used in Europe to color wine.
poke	n.	A bag; a sack; a pocket.
poke	n.	A long, wide sleeve; -- called also poke sleeve.
poke	v. t.	To thrust or push against or into with anything pointed; hence, to stir up; to excite; as, to poke a fire.
poke	v. t.	To thrust with the horns; to gore.
poke	v. t.	To put a poke on; as, to poke an ox.
poke	v. i.	To search; to feel one's way, as in the dark; to grope; as, to poke about.
poke	n.	The act of poking; a thrust; a jog; as, a poke in the ribs.
poke	n.	A lazy person; a dawdler; also, a stupid or uninteresting person.
poke	n.	A contrivance to prevent an animal from leaping or breaking through fences. It consists of a yoke with a pole inserted, pointed forward.
pokebag	n.	The European long-tailed titmouse; -- called also poke-pudding.
poked	imp. & p. p.	of Poke
poker	n.	One who pokes.
poker	n.	That which pokes or is used in poking, especially a metal bar or rod used in stirring a fire of coals.
poker	n.	A poking-stick.
poker	n.	The poachard.
poker	n.	A game at cards derived from brag, and first played about 1835 in the Southwestern United States.
poker	n.	Any imagined frightful object, especially one supposed to haunt the darkness; a bugbear.
pokerish	a.	Infested by pokers; adapted to excite fear; as, a pokerish place.
pokerish	a.	Stiff like a poker.
poket	n.	A pocket.
pokeweed	n.	See Poke, the plant.
pokey	a.	See Poky.
poking	p. pr. & vb. n.	of Poke
poking	a.	Drudging; servile.
poking-stick	n.	A small stick or rod of steel, formerly used in adjusting the plaits of ruffs.
poky	a.	Confined; cramped.
poky	a.	Dull; tedious; uninteresting.
polacca	n.	A vessel with two or three masts, used in the Mediterranean. The masts are usually of one piece, and without tops, caps, or crosstrees.
polacca	n.	See Polonaise.
polack	n.	A Polander.
polacre	n.	Same as Polacca, 1.
polander	n.	A native or inhabitant of Poland; a Pole.
polar	a.	Of or pertaining to one of the poles of the earth, or of a sphere; situated near, or proceeding from, one of the poles; as, polar regions; polar seas; polar winds.
polar	a.	Of or pertaining to the magnetic pole, or to the point to which the magnetic needle is directed.
polar	a.	Pertaining to, reckoned from, or having a common radiating point; as, polar coordinates.
polar	n.	The right line drawn through the two points of contact of the two tangents drawn from a given point to a given conic section. The given point is called the pole of the line. If the given point lies within the curve so that the two tangents become imaginary, there is still a real polar line which does not meet the curve, but which possesses other properties of the polar. Thus the focus and directrix are pole and polar. There are also poles and polar curves to curves of higher degree than the second, and poles and polar planes to surfaces of the second degree.
polarchy	n.	See Polyarchy.
polaric	a.	See Polar.
polarily	adv.	In a polary manner; with polarity.
polarimeter	n.	An instrument for determining the amount of polarization of light, or the proportion of polarized light, in a partially polarized ray.
polarimetry	n.	The art or process of measuring the polarization of light.
polaris	n.	The polestar. See North star, under North.
polariscope	n.	An instrument consisting essentially of a polarizer and an analyzer, used for polarizing light, and analyzing its properties.
polariscopic	a.	Of or pertaining to the polariscope; obtained by the use of a polariscope; as, polariscopic observations.
polariscopy	n.	The art or rocess of making observations with the polariscope.
polaristic	a.	Pertaining to, or exhibiting, poles; having a polar arrangement or disposition; arising from, or dependent upon, the possession of poles or polar characteristics; as, polaristic antagonism.
polarity	n.	That quality or condition of a body in virtue of which it exhibits opposite, or contrasted, properties or powers, in opposite, or contrasted, parts or directions; or a condition giving rise to a contrast of properties corresponding to a contrast of positions, as, for example, attraction and repulsion in the opposite parts of a magnet, the dissimilar phenomena corresponding to the different sides of a polarized ray of light, etc.
polarity	n.	A property of the conic sections by virtue of which a given point determines a corresponding right line and a given right line determines a corresponding point. See Polar, n.
polarizable	a.	Susceptible of polarization.
polarization	n.	The act of polarizing; the state of being polarized, or of having polarity.
polarization	n.	A peculiar affection or condition of the rays of light or heat, in consequence of which they exhibit different properties in different directions.
polarization	n.	An effect produced upon the plates of a voltaic battery, or the electrodes in an electrolytic cell, by the deposition upon them of the gases liberated by the action of the current. It is chiefly due to the hydrogen, and results in an increase of the resistance, and the setting up of an opposing electro-motive force, both of which tend materially to weaken the current of the battery, or that passing through the cell.
polarize	v. t.	To communicate polarity to.
polarized	imp. & p. p.	of Polarize
polarizer	n.	That which polarizes; especially, the part of a polariscope which receives and polarizes the light. It is usually a reflecting plate, or a plate of some crystal, as tourmaline, or a doubly refracting crystal.
polarizing	p. pr. & vb. n.	of Polarize
polary	a.	Tending to a pole; having a direction toward a pole.
polatouche	n.	A flying squirrel (Sciuropterus volans) native of Northern Europe and Siberia; -- called also minene.
polder	n.	A tract of low land reclaimed from the sea by of high embankments.
poldway	n.	A kind of coarse bagging, -- used for coal sacks.
pole	n.	A native or inhabitant of Poland; a Polander.
pole	n.	A long, slender piece of wood; a tall, slender piece of timber; the stem of a small tree whose branches have been removed; as, specifically: (a) A carriage pole, a wooden bar extending from the front axle of a carriage between the wheel horses, by which the carriage is guided and held back. (b) A flag pole, a pole on which a flag is supported. (c) A Maypole. See Maypole. (d) A barber's pole, a pole painted in stripes, used as a sign by barbers and hairdressers. (e) A pole on which climbing beans, hops, or other vines, are trained.
pole	n.	A measuring stick; also, a measure of length equal to 5/ yards, or a square measure equal to 30/ square yards; a rod; a perch.
pole	v. t.	To furnish with poles for support; as, to pole beans or hops.
pole	v. t.	To convey on poles; as, to pole hay into a barn.
pole	v. t.	To impel by a pole or poles, as a boat.
pole	v. t.	To stir, as molten glass, with a pole.
pole	n.	Either extremity of an axis of a sphere; especially, one of the extremities of the earth's axis; as, the north pole.
pole	n.	A point upon the surface of a sphere equally distant from every part of the circumference of a great circle; or the point in which a diameter of the sphere perpendicular to the plane of such circle meets the surface. Such a point is called the pole of that circle; as, the pole of the horizon; the pole of the ecliptic; the pole of a given meridian.
pole	n.	One of the opposite or contrasted parts or directions in which a polar force is manifested; a point of maximum intensity of a force which has two such points, or which has polarity; as, the poles of a magnet; the north pole of a needle.
pole	n.	The firmament; the sky.
pole	n.	See Polarity, and Polar, n.
poleax	n.	Alt. of Poleaxe
poleaxe	n.	Anciently, a kind of battle-ax with a long handle; later, an ax or hatchet with a short handle, and a head variously patterned; -- used by soldiers, and also by sailors in boarding a vessel.
polecat	n.	A small European carnivore of the Weasel family (Putorius foetidus). Its scent glands secrete a substance of an exceedingly disagreeable odor. Called also fitchet, foulmart, and European ferret.
polecat	n.	The zorilla. The name is also applied to other allied species.
poled	imp. & p. p.	of Pole
poledavy	n.	A sort of coarse canvas; poldway.
poleless	a.	Without a pole; as, a poleless chariot.
polemarch	n.	In Athens, originally, the military commanderin-chief; but, afterward, a civil magistrate who had jurisdiction in respect of strangers and sojourners. In other Grecian cities, a high military and civil officer.
polemic	a.	Of or pertaining to controversy; maintaining, or involving, controversy; controversial; disputative; as, a polemic discourse or essay; polemic theology.
polemic	a.	Engaged in, or addicted to, polemics, or to controversy; disputations; as, a polemic writer.
polemic	n.	One who writes in support of one opinion, doctrine, or system, in opposition to another; one skilled in polemics; a controversialist; a disputant.
polemic	n.	A polemic argument or controversy.
polemical	a.	Polemic; controversial; disputatious.
polemicist	n.	A polemic.
polemics	n.	The art or practice of disputation or controversy, especially on religious subjects; that branch of theological science which pertains to the history or conduct of ecclesiastical controversy.
polemist	n.	A polemic.
polemoniaceous	a.	Of or pertaining to a natural order of plants (Polemoniaceae), which includes Polemonium, Phlox, Gilia, and a few other genera.
polemonium	n.	A genus of gamopetalous perennial herbs, including the Jacob's ladder and the Greek valerian.
polemoscope	n.	An opera glass or field glass with an oblique mirror arranged for seeing objects do not lie directly before the eye; -- called also diagonal, / side, opera glass.
polemy	n.	Warfare; war; hence, contention; opposition.
polenta	n.	Pudding made of Indian meal; also, porridge made of chestnut meal.
poler	n.	One who poles.
poler	n.	An extortioner. See Poller.
